0.7252179655757793,0.3660926015778294,-0.828582205,0.13220505131607374,-0.700350292,-1.541092001,-1.074079825,-1.481856845
-0.045091108,0.6978765305986736,-0.71971116,-0.34089837,0.2681482196435947,-0.273053506,-0.350521333,-0.316472914
0.23875698684905688,-0.209914726,0.3447956306166664,0.6199606405844054,-0.226001888,0.4700322906796489,-0.139420028,0.7258630577419761
0.08951749419303745,0.9778987232093646,0.9699658139120633,-0.259236416,0.125883863616846,0.6188172619456044,-0.247422844,0.7484731374186415
-0.500455796,0.9529027448985454,0.6330911814999969,-0.911303139,-0.180334289,-0.161515681,-0.650569228,0.7803813323020137
-0.940226742,-0.584198993,0.2615979010421585,0.31459646010239384,-0.50136797,-1.336519518,0.15583669093163507,0.2901481663252539
0.9862479656556784,-0.938119942,-0.286999795,-0.505310098,-0.624163758,1.785701422222802,0.6903986895062473,-0.151479548
-0.773527623,0.3793611265087853,0.7723831403784149,-0.441551022,0.38165724334929907,-0.579821516,-0.797651893,1.4234442519690074
0.21208362531373304,-0.878051533,-0.662813291,0.8266359609257143,0.5318977363378674,1.2475470675448723,2.65068257894549,-1.967729057
-0.566392191,0.8728324147387099,0.38185644635963834,0.8642860720768932,-0.444001788,-0.23009582	,-0.237252808,-0.050771581
