0.7252179655757793,0.3660926015778294,-0.8285822048484008,0.13220505131607374,-0.7003502923761462,-1.5410920011166547,-1.074079824586287,-1.4818568451973955
-0.0450911081680212,0.6978765305986736,-0.7197111595217467,-0.3408983702702031,0.2681482196435947,-0.2730535056129556,-0.35052133348174846,-0.31647291442689146
0.23875698684905688,-0.20991472555976065,0.3447956306166664,0.6199606405844054,-0.22600188839582547,0.4700322906796489,-0.13942002838427808,0.7258630577419761
0.08951749419303745,0.9778987232093646,0.9699658139120633,-0.2592364162545653,0.125883863616846,0.6188172619456044,-0.24742284402046644,0.7484731374186415
-0.5004557959515608,0.9529027448985454,0.6330911814999969,-0.9113031389387696,-0.1803342887242474,-0.1615156814176484,-0.650569227817151,0.7803813323020137
-0.9402267424478914,-0.5841989931382201,0.2615979010421585,0.31459646010239384,-0.5013679704128375,-1.3365195178208242,0.15583669093163507,0.2901481663252539
0.9862479656556784,-0.9381199418990935,-0.28699979474121795,-0.5053100982788077,-0.6241637582938397,1.785701422222802,0.6903986895062473,-0.1514795484738884
-0.7735276232412913,0.3793611265087853,0.7723831403784149,-0.4415510216230303,0.38165724334929907,-0.5798215164026629,-0.7976518934979749,1.4234442519690074
0.21208362531373304,-0.8780515325032863,-0.66281329069598,0.8266359609257143,0.5318977363378674,1.2475470675448723,2.65068257894549,-1.9677290568128305
-0.5663921911973968,0.8728324147387099,0.38185644635963834,0.8642860720768932,-0.44400178819427394,-0.23009582002218304,-0.2372528075954663,-0.05077158084588827
